frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.dst,ip.src,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 18, 2025 21:39:15.166613000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x5921,,23.0,33628.0,0x0010,510.0,128.0,0xce51,0101080a08b4c7d97eb4fb36,,,,TCP Scan
"Jan 18, 2025 21:39:15.168054000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x1ff7,,49664.0,23.0,0x0010,502.0,128.0,0xecb4,0101080a7eb4fb6108b4c7aa,,,,TCP Scan
"Jan 18, 2025 21:39:15.172805000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x4399,,33642.0,23.0,0x0018,502.0,128.0,0x047f,0101080a7eb4fb6308b4c7d9,,,,TCP Scan
"Jan 18, 2025 21:39:15.172848000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x0d62,,33628.0,23.0,0x0018,502.0,128.0,0xc118,0101080a7eb4fb6308b4c7d9,,,,TCP Scan
"Jan 18, 2025 21:39:15.172855000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x712a,,23.0,33642.0,0x0010,502.0,128.0,0x118b,0101080a08b4c7df7eb4fb63,,,,TCP Scan
"Jan 18, 2025 21:39:15.172885000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x5920,,23.0,33628.0,0x0010,510.0,128.0,0xce1c,0101080a08b4c7df7eb4fb63,,,,TCP Scan
"Jan 18, 2025 21:39:15.173172000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x7127,,23.0,33642.0,0x0018,502.0,128.0,0x0477,0101080a08b4c7df7eb4fb63,,,,TCP Scan
"Jan 18, 2025 21:39:15.173196000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.20.10,192.168.18.17,0x02,64,6,0x591d,,23.0,33628.0,0x0018,510.0,128.0,0xc108,0101080a08b4c7df7eb4fb63,,,,TCP Scan
"Jan 18, 2025 21:39:15.220689000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x0d63,,33628.0,23.0,0x0010,502.0,128.0,0xcdf0,0101080a7eb4fb9508b4c7df,,,,TCP Scan
"Jan 18, 2025 21:39:15.220722000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.20.10,0x02,62,6,0x439a,,33642.0,23.0,0x0010,502.0,128.0,0x1157,0101080a7eb4fb9508b4c7df,,,,TCP Scan
"Jan 18, 2025 21:39:15.405814000 GMT",113,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0x7786,,23.0,35530.0,0x0018,510.0,128.0,0xa34a,0101080a2a5da17987136d03,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.410155000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x6d43,,35530.0,23.0,0x0010,502.0,128.0,0x56a1,0101080a871378432a5da179,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.473476000 GMT",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x6d2f,,35530.0,23.0,0x0018,502.0,128.0,0x84e0,0101080a8713787f2a5da179,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.473902000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0x77a2,,23.0,35530.0,0x0018,510.0,128.0,0x8482,0101080a2a5da1bd8713787f,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.491723000 GMT",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x6d3f,,35530.0,23.0,0x0018,502.0,128.0,0x48dd,0101080a8713788a2a5da1bd,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.492529000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0x77b1,,23.0,35530.0,0x0018,510.0,128.0,0x48c1,0101080a2a5da1cf8713788a,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.539032000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x6d40,,35530.0,23.0,0x0010,502.0,128.0,0x55a1,0101080a871378c42a5da1cf,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.539065000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.0.100,192.168.18.17,0x02,64,6,0x77a8,,23.0,35530.0,0x0018,510.0,128.0,0x6d8f,0101080a2a5da1fe871378c4,,,,Telnet Brute Force
"Jan 18, 2025 21:39:15.543518000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.0.100,0x02,61,6,0x6d3f,,35530.0,23.0,0x0010,502.0,128.0,0x5564,0101080a871378c82a5da1fe,,,,Telnet Brute Force
"Jan 18, 2025 21:39:16.245987000 GMT",113,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5a41,,23.0,35206.0,0x0018,502.0,128.0,0x4051,0101080a405ce4c5e1bc56c7,,,,TCP Scan
"Jan 18, 2025 21:39:16.246048000 GMT",113,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0xa120,,23.0,35190.0,0x0018,510.0,128.0,0x5e6c,0101080a405ce4c5e1bc56c7,,,,TCP Scan
"Jan 18, 2025 21:39:16.246383000 GMT",54,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x00,64,6,0x84ea,,64139.0,23.0,0x0002,17154.0,,0xfa12,,,,,TCP Scan
"Jan 18, 2025 21:39:16.246427000 GMT",58,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x955b,,23.0,64139.0,0x0012,64240.0,,0xd440,020405b4,,,,TCP Scan
"Jan 18, 2025 21:39:16.250208000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x34cc,,49438.0,23.0,0x0011,502.0,128.0,0x719b,0101080ae1bc62ac405c6c77,,,,TCP Scan
"Jan 18, 2025 21:39:16.250234000 GMT",74,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb5,,47628.0,23.0,0x0002,64240.0,,0x76a2,020405b40402080ae1bc62ac0000000001030307,,,,TCP Scan
"Jan 18, 2025 21:39:16.250269000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfb04,,35206.0,23.0,0x0010,502.0,128.0,0xf2f4,0101080ae1bc62b2405ce4c5,,,,TCP Scan
"Jan 18, 2025 21:39:16.250287000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x539d,,35190.0,23.0,0x0010,502.0,128.0,0x1118,0101080ae1bc62b2405ce4c5,,,,TCP Scan
"Jan 18, 2025 21:39:16.250303000 GMT",54,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x955f,,64139.0,23.0,0x0004,0.0,-2.0,0x3d12,,,,,TCP Scan
"Jan 18, 2025 21:39:16.250318000 GMT",73,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfafc,,35206.0,23.0,0x0018,502.0,128.0,0xbfaf,0101080ae1bc62b2405ce4c5,,,,TCP Scan
"Jan 18, 2025 21:39:16.250333000 GMT",74,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c2,,47630.0,23.0,0x0002,64240.0,,0xff63,020405b40402080ae1bc62b20000000001030307,,,,TCP Scan
"Jan 18, 2025 21:39:16.250356000 GMT",73,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x5395,,35190.0,23.0,0x0018,502.0,128.0,0xddd2,0101080ae1bc62b2405ce4c5,,,,TCP Scan
"Jan 18, 2025 21:39:16.250378000 GMT",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x954b,,23.0,47628.0,0x0012,65160.0,,0xea51,020405b40402080a405ce48de1bc62ac01030307,,,,TCP Scan
"Jan 18, 2025 21:39:16.250407000 GMT",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x954b,,23.0,47630.0,0x0012,65160.0,,0x4f69,020405b40402080a405ce4c9e1bc62b201030307,,,,TCP Scan
"Jan 18, 2025 21:39:16.250600000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x4df6,,23.0,49438.0,0x0011,510.0,128.0,0xf93e,0101080a405ce4cae1bc62ac,,,,TCP Scan
"Jan 18, 2025 21:39:16.250807000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5a69,,23.0,35206.0,0x0018,502.0,128.0,0xbfa4,0101080a405ce4cae1bc62b2,,,,TCP Scan
"Jan 18, 2025 21:39:16.250834000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0xa148,,23.0,35190.0,0x0018,510.0,128.0,0xddbf,0101080a405ce4cae1bc62b2,,,,TCP Scan
"Jan 18, 2025 21:39:16.253716000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fbc,,47628.0,23.0,0x0010,502.0,128.0,0x15a7,0101080ae1bc62b6405ce48d,,,,TCP Scan
"Jan 18, 2025 21:39:16.253757000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c9,,47630.0,23.0,0x0010,502.0,128.0,0x7ac4,0101080ae1bc62b6405ce4c9,,,,TCP Scan
"Jan 18, 2025 21:39:16.253803000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x34cb,,49438.0,23.0,0x0010,502.0,128.0,0xf93c,0101080ae1bc62b6405ce4ca,,,,TCP Scan
"Jan 18, 2025 21:39:16.253827000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfb00,,35206.0,23.0,0x0018,502.0,128.0,0xe5ca,0101080ae1bc62b6405ce4ca,,,,TCP Scan
"Jan 18, 2025 21:39:16.253840000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x5399,,35190.0,23.0,0x0018,502.0,128.0,0x03ee,0101080ae1bc62b6405ce4ca,,,,TCP Scan
"Jan 18, 2025 21:39:16.253913000 GMT",78,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5ebf,,23.0,47628.0,0x0018,502.0,128.0,0x1937,0101080a405ce4cde1bc62b6,,,,TCP Scan
"Jan 18, 2025 21:39:16.254314000 GMT",78,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a8e,,23.0,47630.0,0x0018,510.0,128.0,0x7e88,0101080a405ce4cde1bc62b6,,,,TCP Scan
"Jan 18, 2025 21:39:16.254711000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5a6c,,23.0,35206.0,0x0018,502.0,128.0,0xe5c4,0101080a405ce4cee1bc62b6,,,,TCP Scan
"Jan 18, 2025 21:39:16.254751000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0xa14b,,23.0,35190.0,0x0018,510.0,128.0,0x03e0,0101080a405ce4cee1bc62b6,,,,TCP Scan
"Jan 18, 2025 21:39:16.257906000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fbb,,47628.0,23.0,0x0010,502.0,128.0,0x1558,0101080ae1bc62b9405ce4cd,,,,TCP Scan
"Jan 18, 2025 21:39:16.258141000 GMT",90,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5eb2,,23.0,47628.0,0x0018,502.0,128.0,0x43aa,0101080a405ce4d1e1bc62b9,,,,TCP Scan
"Jan 18, 2025 21:39:16.258214000 GMT",69,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb7,,47628.0,23.0,0x0018,502.0,128.0,0x1450,0101080ae1bc62b9405ce4cd,,,,TCP Scan
"Jan 18, 2025 21:39:16.258249000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5ec9,,23.0,47628.0,0x0010,502.0,128.0,0x1539,0101080a405ce4d1e1bc62b9,,,,TCP Scan
"Jan 18, 2025 21:39:16.259236000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c8,,47630.0,23.0,0x0010,502.0,128.0,0x7ab0,0101080ae1bc62ba405ce4cd,,,,TCP Scan
"Jan 18, 2025 21:39:16.259277000 GMT",69,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c4,,47630.0,23.0,0x0018,502.0,128.0,0x79a8,0101080ae1bc62ba405ce4cd,,,,TCP Scan
"Jan 18, 2025 21:39:16.259304000 GMT",118,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a65,,23.0,47630.0,0x0018,510.0,128.0,0xe670,0101080a405ce4d2e1bc62ba,,,,TCP Scan
"Jan 18, 2025 21:39:16.259326000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a98,,23.0,47630.0,0x0010,510.0,128.0,0x7a6c,0101080a405ce4d2e1bc62ba,,,,TCP Scan
"Jan 18, 2025 21:39:16.261688000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fa7,,47628.0,23.0,0x0018,502.0,128.0,0xfba4,0101080ae1bc62be405ce4d1,,,,TCP Scan
"Jan 18, 2025 21:39:16.261745000 GMT",94,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5eac,,23.0,47628.0,0x0018,502.0,128.0,0x528d,0101080a405ce4d5e1bc62be,,,,TCP Scan
"Jan 18, 2025 21:39:16.264049000 GMT",84,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60b4,,47630.0,23.0,0x0018,502.0,128.0,0x60df,0101080ae1bc62c0405ce4d2,,,,TCP Scan
"Jan 18, 2025 21:39:16.264182000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a97,,23.0,47630.0,0x0010,510.0,128.0,0x7a4f,0101080a405ce4d7e1bc62c0,,,,TCP Scan
"Jan 18, 2025 21:39:16.265608000 GMT",70,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb4,,47628.0,23.0,0x0018,502.0,128.0,0x330f,0101080ae1bc62c1405ce4d5,,,,TCP Scan
"Jan 18, 2025 21:39:16.265991000 GMT",70,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5ec3,,23.0,47628.0,0x0018,502.0,128.0,0x3307,0101080a405ce4d9e1bc62c1,,,,TCP Scan
"Jan 18, 2025 21:39:16.269871000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60bf,,47630.0,23.0,0x0018,502.0,128.0,0x9253,0101080ae1bc62c6405ce4d7,,,,TCP Scan
"Jan 18, 2025 21:39:16.269916000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb5,,47628.0,23.0,0x0018,502.0,128.0,0x07d9,0101080ae1bc62c7405ce4d9,,,,TCP Scan
"Jan 18, 2025 21:39:16.269926000 GMT",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a96,,23.0,47630.0,0x0010,510.0,128.0,0x7a3d,0101080a405ce4dde1bc62c6,,,,TCP Scan
"Jan 18, 2025 21:39:16.270209000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a8f,,23.0,47630.0,0x0018,510.0,128.0,0x923f,0101080a405ce4dde1bc62c6,,,,TCP Scan
"Jan 18, 2025 21:39:16.270233000 GMT",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5ec4,,23.0,47628.0,0x0018,502.0,128.0,0x07d3,0101080a405ce4dde1bc62c7,,,,TCP Scan
"Jan 18, 2025 21:39:16.288921000 GMT",83,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0xaf15,,23.0,47486.0,0x0018,502.0,128.0,0x39c6,0101080afc4a3b5b18ffdeab,,,,TCP Scan
"Jan 18, 2025 21:39:16.289387000 GMT",113,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0x5a9c,,23.0,47470.0,0x0018,502.0,128.0,0xd44e,0101080afc4a3b5b18ffdeab,,,,TCP Scan
"Jan 18, 2025 21:39:16.298928000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x539a,,35190.0,23.0,0x0010,502.0,128.0,0x10cd,0101080ae1bc62e3405ce4ce,,,,TCP Scan
"Jan 18, 2025 21:39:16.298995000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0xa142,,23.0,35190.0,0x0018,510.0,128.0,0x28be,0101080a405ce4fae1bc62e3,,,,TCP Scan
"Jan 18, 2025 21:39:16.299263000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfb01,,35206.0,23.0,0x0010,502.0,128.0,0xf2a9,0101080ae1bc62e3405ce4ce,,,,TCP Scan
"Jan 18, 2025 21:39:16.299298000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5a63,,23.0,35206.0,0x0018,502.0,128.0,0x0aa3,0101080a405ce4fae1bc62e3,,,,TCP Scan
"Jan 18, 2025 21:39:16.304045000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x5399,,35190.0,23.0,0x0010,502.0,128.0,0x1092,0101080ae1bc62e8405ce4fa,,,,TCP Scan
"Jan 18, 2025 21:39:16.305659000 GMT",73,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x5391,,35190.0,23.0,0x0018,502.0,128.0,0xc427,0101080ae1bc62e8405ce4fa,,,,TCP Scan
"Jan 18, 2025 21:39:16.305743000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfb00,,35206.0,23.0,0x0010,502.0,128.0,0xf26d,0101080ae1bc62e9405ce4fa,,,,TCP Scan
"Jan 18, 2025 21:39:16.305764000 GMT",73,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0xfaf8,,35206.0,23.0,0x0018,502.0,128.0,0xa602,0101080ae1bc62ea405ce4fa,,,,TCP Scan
"Jan 18, 2025 21:39:16.310533000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.17.10,0x02,62,6,0xd1d2,,47486.0,23.0,0x0010,502.0,128.0,0x7592,0101080a18ffea9efc4a3b5b,,,,TCP Scan
"Jan 18, 2025 21:39:16.310605000 GMT",96,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0xaf07,,23.0,47486.0,0x0018,502.0,128.0,0xa5df,0101080afc4a3b7118ffea9e,,,,TCP Scan
"Jan 18, 2025 21:39:16.310640000 GMT",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.17.10,0x02,62,6,0x8443,,47470.0,23.0,0x0010,502.0,128.0,0x86ea,0101080a18ffea9efc4a3b5b,,,,TCP Scan
"Jan 18, 2025 21:39:16.310659000 GMT",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.18.17,192.168.17.10,0x02,62,6,0x843b,,47470.0,23.0,0x0018,502.0,128.0,0x53a4,0101080a18ffea9ffc4a3b5b,,,,TCP Scan
"Jan 18, 2025 21:39:16.312102000 GMT",72,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0x5ac4,,23.0,47470.0,0x0018,502.0,128.0,0x5387,0101080afc4a3b7218ffea9f,,,,TCP Scan
"Jan 18, 2025 21:39:16.315053000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c4,,47630.0,23.0,0x0010,502.0,128.0,0x7a12,0101080ae1bc62f3405ce4dd,,,,TCP Scan
"Jan 18, 2025 21:39:16.315100000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb6,,47628.0,23.0,0x0010,502.0,128.0,0x14b9,0101080ae1bc62f3405ce4dd,,,,TCP Scan
"Jan 18, 2025 21:39:16.315104000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x3a8a,,23.0,47630.0,0x0018,510.0,128.0,0x9202,0101080a405ce50ae1bc62f3,,,,TCP Scan
"Jan 18, 2025 21:39:16.315150000 GMT",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.15,192.168.18.17,0x02,64,6,0x5ebb,,23.0,47628.0,0x0018,502.0,128.0,0x2cb1,0101080a405ce50ae1bc62f3,,,,TCP Scan
"Jan 18, 2025 21:39:16.319381000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60c3,,47630.0,23.0,0x0010,502.0,128.0,0x79d6,0101080ae1bc62f8405ce50a,,,,TCP Scan
"Jan 18, 2025 21:39:16.320392000 GMT",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x3fb5,,47628.0,23.0,0x0010,502.0,128.0,0x147d,0101080ae1bc62f8405ce50a,,,,TCP Scan
"Jan 18, 2025 21:39:16.320426000 GMT",70,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.17,192.168.18.15,0x02,64,6,0x60be,,47630.0,23.0,0x0018,502.0,128.0,0x9ee4,0101080ae1bc62f8405ce50a,,,,TCP Scan
